Date,Origin,Destination,Airline,Price
2025-08-27,ICN,LHR,에미레이트항공,1456400
2025-08-27,ICN,LHR,대한항공버진 애틀랜틱항공,1617010
2025-08-28,ICN,LHR,루프트한자,1363200
2025-08-28,ICN,LHR,핀란드항공,1392600
2025-08-28,ICN,LHR,카타르항공영국항공,1454300
2025-08-28,ICN,LHR,아시아나항공,1694784
2025-08-29,ICN,LHR,핀란드항공,1316500
2025-08-29,ICN,LHR,아시아나항공,1646800
2025-08-29,ICN,LHR,대한항공버진 애틀랜틱항공,1669210
2025-08-30,ICN,LHR,핀란드항공,1407600
2025-08-30,ICN,LHR,자가 환승 에어차이나,1459846
